ID,NOME
1143,CETOCONAZOL+DIPROPRIONATO DE BETAMETASONA+SULFATO DE NEOMICINA
1144,CETOCORT
1145,CETOCORT-N
1146,CETODERM
1147,CETOFENID
1148,CETOMED
1149,CETOMICOSS
1150,CETONAT
1151,CETONEO
1152,CETONIN
1153,CETOP
1154,CETOPROFENO
1155,CETOROLACO DE TROMETAMOL
1156,CETOTIFENO
1157,CETOZOL
1158,CETRIZIN
1159,CETRIZIN MG
1160,CETROLAC
1161,CETROTIDE
1162,CEVITA
1163,CEWIN
1164,CEZOLIN
1165,CHAMPIX
1166,CHERRY
1167,CHOFRAFIG
1168,CHOPHYTOL
1169,CHORIOMON-M
1170,CHRON-ASA 5
1171,CIALIS
1172,CIBEX
1173,CIBRATO
1174,CICATENOL
1175,CICATRENE
1176,CICLADOL
1177,CICLALGIN
1178,CICLALGIN FLEX
1179,CICLETANINE
1180,CICLO 21
1181,CICLOLATO
1182,CICLOMIDRIN
1183,CICLOPIROX- OLAMINA
1184,CICLOPIROX OLAMINA
1185,CICLOPL�GICO
1186,CICLOPRIMOGYNA
1187,CICLORTEN
1188,CICLOSPORINA
1189,CICLOVULAR
1190,CICONAZOL
1191,CIFLOGEX
1192,CIFLOXATIL
1193,CILINON
1194,CILODEX
1195,CILOSTAZOL
1196,CILOXAN
1197,CILOXAN OTOL�GICO
1198,CIMAHER
1199,CIMECORT
1200,CIMEGRIPE
1201,CIMEGRIPE DIA
1202,CIMEGRIPE DOR E FEBRE
1203,CIMEGRIPE 77C
1204,CIMELIDE
1205,CIMETIDINA
1206,CIMETIVAL
1207,CIMZIA
1208,CINAFLAN
1209,CINALEO
1210,CINARIN
1211,CINARITE
1212,CINARIZINA
1213,CINATREX
1214,CINCORDIL
1215,CINETIC
1216,CINETOL
1217,CINQAIR
1218,CINRYZE
1219,CINTON
1220,CIPIDE
1221,CIPOFLOU
1222,CIPRAMIL
1223,CIPRIX
1224,CIPRIXIN DEXA
1225,CIPRO
1226,CIPROANT
1227,CIPROBACTER
1228,CIPROBIOT
1229,CIPROCILIN
1230,CIPROCIN
1231,CIPROFAR
1232,CIPROFIBRATO
1233,CIPROFLONAX
1234,CIPROFLOXACINO
1235,CIPROFLOXATRIN
1236,CIPROGLEN
1237,CIPROGYNUS
1238,CIPROLIP
1239,CIPROXIL / CIPROXIL IV
1240,CIS
1241,CISPLATINA
1242,CIST 3
1243,CISTEIL
1244,CISTICID
1245,CISTITEMED
1246,CITAFORIN
1247,CITAGRAN
1248,CITALOPRAM
1249,"CITALOPRAM (PORT. 344/98, L-C1)"
1250,CITALOR
1251,CITANEST 3% COM OCTAPRESSIN
1252,CITANIC
1253,CITARABINA
1254,CITARAX
1255,CITAVIR
1256,CITOCAINA
1257,CITONEURIN
1258,CITOPLATINA
1259,CITOPLAX
1260,CITOSTAL
1261,CITOSTINA
1262,CITRATO DE FENTANILA
1263,CITRATO DE SILDENAFILA
1264,CITRATO DE TAMOXIFENO
1265,CITRICONEX
1266,CITROPLUS
1267,CITT�
1268,CIXIN
1269,CIZAX
1270,CLABAT
1271,CLAFORDIL
1272,CLANISTIL
1273,CLAQUINONA
1274,CLARIL
1275,CLARILIB
1276,CLARITIN
1277,CLARITIN D
1278,CLARITROMICINA
1279,CLAROFT
1280,CLAUDIC
1281,CLAVULIN
1282,CLAXAM
1283,CLAZI XR
1284,CLEANKINOL
1285,CLEARTOP
1286,CLENIL
1287,CLENIL COMPOSITUM  A
1288,CLENIL COMPOSITUM HFA
1289,CLENIL HFA
1290,CLEXANE
1291,CLIANE
1292,CLIC
1293,CLIFEMIN
1294,CLILON
1295,CLIMASTON
1296,CLIMATRIX
1297,CLIMENE
1298,CLINDACIN
1299,CLINDAL  AZ
1300,CLINDAMIN - D
1301,CLINDAMIN-C
1302,CLINDARIX
1303,CLINDELLA
1304,CLINDOXYL
1305,CLINFAR
1306,CLIOQDERM
1307,CLISTEROL
1308,CLISTIN
1309,CLIZE
1310,CLO
1311,CLOBIREX
1312,CLOB-X
1313,CLOCEF
1314,CLOFEN K
1315,CLOFEN S
1316,CLOMAZOL
1317,CLOMETINE
1318,CLOMID
1319,CLONAZEPAM
1320,CLONAZEPAM (PORT. 344/98 � LISTA B1)
1321,CLONETRIL
1322,CLONIDIN
1323,CLONIX
1324,CLONIXINATO DE LISINA
1325,CLONIXINATO DE LISINA + CLORIDRATO DE CICLOBENZAPRIN
1326,CLOPAM
1327,CLOPE
1328,CLOPIDO-GRAN
1329,CLOPIDROR
1330,CLOPIN
1331,CLOPIN DUO
1332,CLOPIPLAX
1333,CLOPIVIX
1334,CLOPIXOL
1335,CLORANA
1336,CLORATADD
1337,CLORATADD CAPS
1338,CLORATADD D
1339,CLORAX
1340,CLORDILON
1341,CLORDOX
1342,CLORETO DE BENZALC�NIO + BROMETO DE CETRIM�NIO
1343,CLORETO DE C�LCIO 10%
1344,CLORETO DE POTASSIO
1345,CLORETO DE POT�SSIO
1346,CLORETO DE POTASSIO  HALEX ISTAR
1347,"CLORETO DE POT�SSIO 19,1%"
1348,CLORETO DE S�DIO
1349,CLORETO DE S�DIO - BAXTER
1350,CLORETO DE S�DIO + CLORETO DE C�LCIO + ASSOCIA��ES FARMACE
1351,CLORETO DE S�DIO BEKER
1352,CLORETO DE S�DIO HYPOFARMA
1353,CLORETO DE S�DIO JP FISIOL�GICO
1354,CLORETO DE S�DIO SOLU��O FISIOL�GICA PARA IRRIGA��O - BAXTER
1355,"CLORETO DE S�DIO 0,9%"
1356,"CLORETO DE S�DIO 0,9% + GLICOSE 5%"
1357,"CLORETO DE S�DIO 0,9% BASA"
1358,CLORIDARTO DE MEMANTINA
1359,CLORIDRATO DE  SOTALOL
1360,CLORIDRATO DE AMBROXOL
1361,CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA
1362,CLORIDRATO DE AMIODARONA
1363,CLORIDRATO DE AMITRIPTILINA
1364,CLORIDRATO DE AMITRIPTILINA (PORT. 344/98 LISTA C1)
1365,CLORIDRATO DE AZELASTINA
1366,CLORIDRATO DE BENAZEPRIL
1367,CLORIDRATO DE BENZIDAMINA
1368,CLORIDRATO DE BETAXOLOL
1369,CLORIDRATO DE BIPERIDENO
1370,CLORIDRATO DE BROMEXINA
1371,CLORIDRATO DE BUPIVACA�NA
1372,CLORIDRATO DE BUPIVACA�NA + GLICOSE
1373,CLORIDRATO DE BUPIVACA�NA HIPERB�RICA
1374,CLORIDRATO DE BUPROPIONA
1375,CLORIDRATO DE CEFEPIMA
1376,CLORIDRATO DE CEFEPIME
1377,CLORIDRATO DE CICLOBENZAPRINA
1378,CLORIDRATO DE CINACALCETE
1379,CLORIDRATO DE CIPROFLOXACINO
1380,CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA
1381,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA
1382,CLORIDRATO DE CLINDAMICINA
1383,CLORIDRATO DE CLOBUTINOL
1384,CLORIDRATO DE CLOBUTINOL + SUCCINATO DE DOXILAMINA
1385,CLORIDRATO DE CLOMIPRAMINA
1386,CLORIDRATO DE CLOMIPRAMINA (PORT. 344/98 LISTA C1)
1387,CLORIDRATO DE CLONIDINA
1388,CLORIDRATO DE CLORPROMAZINA
1389,CLORIDRATO DE DEXMEDETOMIDINA
1390,CLORIDRATO DE DILTIAZEM
1391,CLORIDRATO DE DOBUTAMINA
1392,CLORIDRATO DE DONEPEZILA
1393,CLORIDRATO DE DONEPEZILA + CLORIDRATO DE MEMANTINA
1394,CLORIDRATO DE DOPAMINA
1395,CLORIDRATO DE DORZOLAMIDA
1396,CLORIDRATO DE DORZOLAMIDA + MALEATO DE TIMOLOL
1397,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL
1398,CLORIDRATO DE DOXICICLINA
1399,CLORIDRATO DE DOXORRUBICINA
1400,CLORIDRATO DE DULOXETINA
1401,CLORIDRATO DE EPIRRUBICINA
1402,CLORIDRATO DE ERLOTINIBE
1403,CLORIDRATO DE FEXOFENADINA
1404,CLORIDRATO DE FEXOFENADINA + CLORIDRATO DE PSEUDOEFEDRINA
1405,CLORIDRATO DE FINGOLIMODE
1406,CLORIDRATO DE FLAVOXATO
1407,CLORIDRATO DE FLUOXETINA
1408,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1)
1409,CLORIDRATO DE FLUOXETINA (PORT 344/98 - LISTA C1)
1410,CLORIDRATO DE GENCITABINA
1411,CLORIDRATO DE GRANISETRONA
1412,CLORIDRATO DE HIDROXIZINA
1413,CLORIDRATO DE HIDROXIZINE
1414,CLORIDRATO DE IRINOTECANO
1415,CLORIDRATO DE LERCANIDIPINO
1416,CLORIDRATO DE LIDOCAINA
1417,CLORIDRATO DE LIDOCA�NA
1418,CLORIDRATO DE LIDOCAINA + CLORETO DE BENZETONIO
1419,CLORIDRATO DE LIDOCA�NA MONOIDRATADO
1420,CLORIDRATO DE LINCOMICINA
1421,CLORIDRATO DE LOPERAMIDA
1422,CLORIDRATO DE MEBEVERINA
1423,CLORIDRATO DE MEFLOQUINA
1424,CLORIDRATO DE MEMANTINA
1425,CLORIDRATO DE MEPIVACA�NA
1426,CLORIDRATO DE METFORMINA
1427,CLORIDRATO DE METFORMINA +GLIBENCLAMIDA
1428,CLORIDRATO DE METILFENIDATO
1429,CLORIDRATO DE METOCLOPRAMIDA
1430,CLORIDRATO DE MIDAZOLAM
1431,CLORIDRATO DE MINOCICLINA
1432,CLORIDRATO DE MOXIFLOXACINO
1433,CLORIDRATO DE NAFAZOLINA
1434,CLORIDRATO DE NAFAZOLINA+MALEATO DE FENIRAMINA
1435,CLORIDRATO DE NALBUFINA
1436,CLORIDRATO DE NALOXONA
1437,CLORIDRATO DE NARATRIPTANA
1438,CLORIDRATO DE NEBIVOLOL
1439,CLORIDRATO DE NORTRIPTILINA
1440,CLORIDRATO DE NORTRIPTILINA (PORTARIA 344/98 - LISTA C1)
1441,CLORIDRATO DE OLOPATADINA
1442,CLORIDRATO DE ONDANSENTRONA
1443,CLORIDRATO DE ONDANSETRONA
1444,CLORIDRATO DE OXIBUTININA
1445,CLORIDRATO DE OXICODONA
1446,CLORIDRATO DE OXIMETAZOLINA
1447,CLORIDRATO DE PALONOSETRONA
1448,CLORIDRATO DE PAROXETINA
1449,CLORIDRATO DE PAROXETINA (PORT 344/98 LISTA C1)
1450,CLORIDRATO DE PAROXETINA (PORTARIA 344/98 LISTA C1)
1451,CLORIDRATO DE PETIDINA (PORT. 344/98 - LISTA A1)
1452,CLORIDRATO DE PIOGLITAZONA
1453,CLORIDRATO DE PIRIDOXINA + CLORIDRATO DE TIAMINA + FOSFATO DISS�DICO DE DEXAMETASONA + CIANOCOBALAMINA
1454,CLORIDRATO DE PROMETAZINA
1455,CLORIDRATO DE PROPAFENONA
1456,CLORIDRATO DE PROPRANOLOL
1457,CLORIDRATO DE QUINAPRIL
1458,CLORIDRATO DE RALOXIFENO
1459,CLORIDRATO DE RANITIDINA
1460,CLORIDRATO DE REMIFENTANILA
1461,CLORIDRATO DE ROPIVACA�NA
1462,CLORIDRATO DE SERTRALINA
1463,CLORIDRATO DE SERTRALINA (PORT 344/98 LISTA C1)
1464,CLORIDRATO DE SEVELAMER
1465,CLORIDRATO DE SIBUTRAMINA
1466,CLORIDRATO DE SIBUTRAMINA MONOIDRATADA
1467,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO
1468,CLORIDRATO DE SOTALOL
1469,CLORIDRATO DE TANSULOSINA
1470,CLORIDRATO DE TERACICLINA + ANFOTERICINA B
1471,CLORIDRATO DE TERBINAFINA
1472,CLORIDRATO DE TETRACICLINA
1473,CLORIDRATO DE TETRACICLINA + ANFOTERICINA B
1474,CLORIDRATO DE TETRAHIDROZOLINA
1475,CLORIDRATO DE TIAMINA
1476,CLORIDRATO DE TICLOPIDINA
1477,CLORIDRATO DE TIROFIBANA MONOIDRATADO
1478,CLORIDRATO DE TIZANIDINA
1479,CLORIDRATO DE TOPOTECANA
1480,CLORIDRATO DE TRAMADOL
1481,CLORIDRATO DE TRAMADOL + PARACETAMOL
1482,CLORIDRATO DE TRAMADOL (PORT. 344/98 - LISTA A2)
1483,CLORIDRATO DE TRAMADOL (PORT 344/98 - LISTA A2)
1484,"CLORIDRATO DE TRAMADOL (PORT. 344/98, L-A2)"
1485,CLORIDRATO DE TRAMADOL (PORT 344/98 LISTA A2)
1486,CLORIDRATO DE TRAMADOL (PORTARIA 344/98 - LISTA A2)
1487,CLORIDRATO DE TRAZODONA
1488,CLORIDRATO DE VALACICLOVIR
1489,CLORIDRATO DE VALGANCICLOVIR
1490,CLORIDRATO DE VANCOMICINA
1491,CLORIDRATO DE VARDENAFILA
1492,CLORIDRATO DE VENLAFAXINA
1493,CLORIDRATO DE VENLAFAXINA (PORT. 344/98 L-C1)
1494,CLORIDRATO DE VERAPAMIL
1495,CLORIDRATO DE ZIPRASIDONA
1496,CLORIDRATO DULOXETINA
1497,CLORIDRATRO DE TRAZODONA
1498,CLORITECAN
1499,CLOROQUINA DIFOSFATO
1500,CLORPROMAZ
1501,CLORTALIDONA
1502,CLORTALIL
1503,CLOTREN
1504,CLOTRIGEL
1505,CLOTRIMAZOL
1506,CLOTRIMAZOL + ACETATO DE DEXAMETASONA
1507,CLOTRIMIX
1508,CLOZAPINA
1509,COALY
1510,COAMA
1511,COARTEM
1512,COBAPETIT
1513,COBAVITAL
1514,COCICHIMIL
1515,COD
1516,COD PAR
1517,CODATEN
1518,CODEIN
1519,CODYLEX
1520,COGIT
1521,COGLIVE
1522,COGNITUS
1523,COLCHICINA
1524,COLCHIN
1525,COLCHIS
1526,COLECOXIBE
1527,COLEDUE
1528,COLEG�RICO
1529,COLIAFT
1530,COLIPAN
1531,COL�RIO DE CINER�RIA MAR�TIMA ALMEIDA PRADO
1532,COL�RIO DE EUPHRASIA OFFICINALIS ALMEIDA PRADO
1533,COL�RIO FENILEFRINA 10% OCULUM
1534,COL�RIO GEOLAB
1535,COL�RIO MOURA BRASIL
1536,COLIS-TEK
1537,COLISTIMETATO SODICO
1538,COLLECTRO
1539,COLOHALER
1540,COLPADAK
1541,COLPATRIN
1542,COLPIST MT
1543,COLPISTAR
1544,COLPISTATIN
1545,COLPOTROFINE
1546,COLTRAX
1547,COLTRAX INJ
1548,COLTRIENO
1549,COLUJET
1550,COLUT�IDE
1551,COMBIGAN
1552,COMBIRON
1553,COMBIRON F�LICO
1554,COMBODART
1555,COMPAZ
1556,COMPLE B
1557,COMPLEXO B
1558,COMPLEXO B MEDQU�MICA
1559,COMPLEXO B 12
1560,COMPLEXO B 12 XPE
1561,COMPLEXO HOMEOP�TICO AESCULUS ALMEIDA PRADO 20
1562,COMPLEXO HOMEOP�TICO ARSENICUM IODATUM ALMEIDA PRADO 34
1563,COMPLEXO HOMEOP�TICO BARYTA CARBONICA ALMEIDA PRADO 06
1564,COMPLEXO HOMEOP�TICO BORAX ALMEIDA PRADO 43
1565,COMPLEXO HOMEOP�TICO CALCAREA PHOSPHORICA ALMEIDA PRADO 24
1566,COMPLEXO HOMEOP�TICO CANTHARIS ALMEIDA PRADO 16
1567,COMPLEXO HOMEOP�TICO CAUSTICUM ALMEIDA PRADO 09
1568,COMPLEXO HOMEOP�TICO CHELIDONIUM ALMEIDA PRADO 11
1569,COMPLEXO HOMEOP�TICO COCCULUS ALMEIDA PRADO 38
1570,COMPLEXO HOMEOP�TICO GELSEMIUM ALMEIDA PRADO 5
1571,COMPLEXO HOMEOP�TICO HAMAMELIS ALMEIDA PRADO 21
1572,COMPLEXO HOMEOP�TICO HYDRASTIS ALMEIDA PRADO 3
1573,COMPLEXO HOMEOP�TICO IGNATIA ALMEIDA PRADO 35
1574,COMPLEXO HOMEOP�TICO IPECA ALMEIDA PRADO 10
1575,COMPLEXO HOMEOP�TICO IRIS ALMEIDA PRADO 1
1576,COMPLEXO HOMEOP�TICO LACHESIS ALMEIDA PRADO 28
1577,COMPLEXO HOMEOP�TICO LOBELIA ALMEIDA PRADO 49
1578,COMPLEXO HOMEOP�TICO NUX VOMICA ALMEIDA PRADO 14
1579,COMPLEXO HOMEOP�TICO PHYTOLACCA ALMEIDA PRADO 48
1580,COMPLEXO HOMEOP�TICO SABADILLA ALMEIDA PRADO 4
1581,COMPLEXO HOMEOP�TICO THUYA ALMEIDA PRADO 18
1582,COMPLEXO PROTROMBINICO HUMANO LIOF
1583,COMPLEXO RHUS TOXICODENDRON ALMEIDA PRADO 32
1584,COMPLEXO SENNA ALMEIDA PRADO N� 46
1585,COMTAN
1586,CONACORT
1587,CONAZOL
1588,CONC�RDIO
1589,CONCERTA
1590,CONCOR
1591,CONCOR ANLO
1592,CONCOR HCT
1593,CONDROFLEX
1594,CONDUVAZ
1595,CONFILIFY
1596,CONIDRIN 3%
1597,CONISO
1598,CONMEL
1599,CONTHENC
1600,CONTRACEP
1601,CONTRACTUBEX
1602,CONVIVANCE
1603,COPAXONE
1604,CO-PRESSOTEC
1605,COQUES
1606,CORAMENT
1607,CORAPROL
1608,CORATEZ
1609,CORDAREX
1610,CORDIAFLAN
1611,CORDIL
1612,CORDIMAX
1613,COREG
1614,CORISTINA D
1615,CORISTINA DIA
1616,CORISTINA NOITE
1617,CORONAR
1618,CORPORE
1619,CORRETAL
1620,COR-SELECT
1621,CORTAZIDIN
1622,CORTICOIDEX
1623,CORTICORTEN
1624,CORTIDEX
1625,CORTIFAR
1626,CORTIGEN
1627,CORTISONAL
1628,CORTITOP
1629,CORUS
1630,CORUS H
1631,COSARTAN
1632,COSARTAN ALP
1633,COSARTAN HCT
1634,COSENTYX
1635,COSOPT
1636,COTELLIC�
1637,COVERSYL
1638,COVERSYL PLUS
1639,COXIZY
1640,COZAAR
1641,COZALESS
1642,CPHD - CONCENTRADO �CIDO PARA HEMODI�LISE SEM GLICOSE
1643,CPHD AC
1644,CPHD AC 35 C/ GLICOSE
1645,"CPHD BICARBONATO DE S�DIO 8,4 %"
1646,CPHD COM GLICOSE
1647,CPHD FARMARIN
1648,CPHD GENIUS
1649,CPHD GENIUS DS
1650,CPHD SEM GLICOSE 1:44
1651,CPHD SMP 35
1652,CPHD 24/34
1653,CPHD 35 BA
1654,C-PLATIN
1655,CREMEDERME
1656,CREMEFENERGAN
1657,CREON
1658,CRESEMBA
1659,CRESLIP
1660,CRESTOR
1661,CREVAGIN
1662,CRINONE
1663,CRISAPINA
1664,CRISCY
1665,CRISPRED
1666,CRISTACILINA
1667,CRISTALIN
1668,CROFFESTRA
1669,CROMOGLICATO
1670,CRONOB�
1671,CRONOCOR
1672,CRONOPLEX
1673,CROPOC
1674,CRYSVITA
1675,CUBICIN
1676,CUORE
1677,CUPRIMINE
1678,CUROSURF
1679,CUTENOX
1680,CUTISANOL
1681,CUVITRU
1682,CYCLOFEMINA
1683,CYCLOFLUOR
1684,CYFENOL
1685,CYGNUS D
1686,CYLOCORT
1687,CYMBALTA
1688,CYMBI
1689,CYMEVENE
1690,CYMEVIR
1691,CYPCINO
1692,CYRAMZA
1693,CYSTADANE
1694,CYSTEX
1695,CYSTISTAT
1696,CYTOGEM
1697,CYTOS
1698,CYTRANA
1699,DABAZ
1700,DACARB
1701,DACARBAZINA
1702,DACEFA
1703,DACOGEN
1704,DACTIL OB
1705,DAEM
1706,DAFLON
1707,DAFORIN
1708,DAGLI
1709,DAINITRE
1710,DAISAN
1711,D�IVA
1712,DAIVOBET
1713,DAIVONEX
1714,DAKTARIN GEL ORAL
1715,DAKTAZOL
1716,DAKTAZOL CREME
1717,DALACIN C
1718,DALAY
1719,DAL�
1720,DALILAH
1721,DALINVI
1722,DALMADORM
1723,DALYNE
1724,DAMATER
1725,DAMATER D
1726,DANPEZIL
1727,DANTALIN
1728,DANTROLEN
1729,DAONIL
1730,DAPAGLIFLOZINA
1731,DAPTOMICINA
1732,DARAPRIM
1733,DASTENE
1734,DAT-IPEN
1735,DAUMIL ADULTO
1736,DAUNOBLASTINA
1737,DAXAS
1738,DAZEK
1739,DDAVP
1740,DEBET
1741,DECADRON
1742,DECADRON COL�RIO
1743,DECADRON INJET�VEL
1744,DECADRON NASAL
1745,DECADRONAL
1746,DECA-DURABOLIN
1747,DECAN HALOPER
1748,DECI
1749,DECIPRAX
1750,DECITABINA
1751,DECNAZOL
1752,DECOLE
1753,DECOLE CAPS
1754,DECONGEX PLUS
1755,DEFERASIROX
1756,DEFEXIN
1757,DEFITELIO
1758,DEFLAIMMUN
1759,DEFLANIL
1760,DEFLAZACORTE
1761,DEFLUXOMED
1762,DEFORCE
1763,DEFULL
1764,DEGEN
1765,DEJAV�
1766,DELABAXI
1767,DELAGRAN
1768,DELLER
1769,DELTA - IFAL
1770,DELTALAB
1771,DELTAMETRIL
1772,DELTAPIL
1773,DELUMI
1774,D�LUX
1775,DEMEDROX
1776,DEMI-D
1777,DENACEN
1778,DENAVAS
1779,DENGVAXIA
1780,DENSIS
1781,DENYL
1782,DEOCIL
1783,DEP
1784,DEPAKENE
1785,DEPAKOTE
1786,DEPANTEX
1787,DEPAXAN
1788,DEPO-MEDROL
1789,DEPOMES
1790,DEPO-PROVERA
1791,DEPOSTERON
1792,DEPRASIL
1793,DEPRENON  VITA
1794,DEPURA
1795,DEQUADIN
1796,DERADOP
1797,DERIVA C MICRO
1798,DERIVA MICRO
1799,DERMACERIUM
1800,DERMATISAN
1801,DERMATOP
1802,DERMAZINE
1803,DERMITRAT
1804,DERMOBENE
1805,DERMOCERYL
1806,DERMOCORTE
1807,DERMODEX
1808,DERMOGRAN
1809,DERMOMAX
1810,DERMONASE
1811,DERMOSALIC
1812,DERMOSTATIN
1813,DERMOTIL FUSID
1814,DERMOTRIZOL
1815,DERMOVAGIN
1816,DERMOVAT
1817,DESAIRON
1818,DESALEX
1819,DESALEX D12
1820,DESCON
1821,DESCON RINUS
1822,DESCOVY
1823,DESFERAL
1824,DESFORANE (PORT 344/98 - LISTA C-1)
1825,DESIR�E
1826,DESLANOL
1827,DESLIN
1828,DESLORANA
1829,DESLORATADINA
1830,DESLORATADINA + SULFATO DE PSEUDOEFEDRINA
1831,DESOGESTREL
1832,DESOGESTREL + ETINILESTRADIOL
1833,DESONIDA
1834,DESONOL
1835,DESOSKIN
1836,DESOTIDEX
1837,DESTADIN
1838,DESTILBENOL
1839,DESTYC
1840,DESVE
1841,DESVENTAG
1842,DETRUSITOL
1843,DEVALY LP
1844,DEVREX
1845,DEX
1846,DEXA-CITONEURIN NFF
1847,DEXADEN
1848,DEXADERMIL
1849,DEXADOR
1850,DEXAFLOTEN
1851,DEXAGLOS
1852,DEXAGREEN
1853,DEXALGEN
1854,DEXAMETADRON
1855,DEXAMETASONA
1856,DEXAMETASONA+SULFATO DE NEOMICINA+SULFATO DE POLIMIXINA B
1857,DEXAMETRAT
1858,DEXAMEX
1859,DEXANEURIN
1860,DEXAPELE
1861,DEXASON
1862,DEXAVISON
1863,DEXFER
1864,DEXILANT
1865,DEXLLA
1866,DEXMINE
1867,DEXPROTENOL
1868,DEXTAFLAM
1869,DEXTAMINE
1870,DEX-500-TEC
1871,DEX-70-TEC
1872,DEYSE
1873,DEZEMIM
1874,DFLAM TM
1875,DFLAX
1876,DHIVAS
1877,DIABEMED
1878,DIABINESE
1879,DIACLOR
1880,DIACQUA
1881,DIAD
1882,DIADEN
1883,DIAFURAN
1884,DIAMELLITIS
1885,DIAMICRON
1886,DIAMOX
1887,DIANE 35
1888,DIANEAL PD-2
1889,DIASEC
1890,DIATARCOM MR
1891,DIAZEPAM
1892,DIAZEPAM NQ
1893,DIAZEPAM (PORT. 344/98 - LISTA B1)
1894,DIBEDERM
1895,DICAZID MR
1896,DICITRATO DE TRIPIPERAZINA
1897,DICLAC
1898,DICLAC P.
1899,DICLIN
1900,DICLOAIR
1901,DICLOFAN� GEL
1902,DICLOFARMA
1903,DICLOFENACO
1904,DICLOFENACO COLESTIRAMINA
1905,DICLOFENACO DE DIETILAM�MIO
1906,DICLOFENACO DE DIETILAMONIO
1907,DICLOFENACO DIETILAMONIO
1908,DICLOFENACO DIETILAM�NIO
1909,DICLOFENACO POTASSICO
1910,DICLOFENACO POT�SSICO
1911,DICLOFENACO RESINATO
1912,DICLOFENACO SODICO
1913,DICLOFENACO S�DICO
1914,DICLOFLOGIL
1915,DICLORIDRATO DE BETAISTINA
1916,DICLORIDRATO DE CETIRIZINA
1917,DICLORIDRATO DE FLUNARIZINA
1918,DICLORIDRATO DE HIDROXIZINA
1919,DICLORIDRATO DE LEVOCETIRIZINA
1920,DICLORIDRATO DE MANIDIPINO
1921,DICLORIDRATO DE PRAMIPEXOL
1922,DICLORIDRATO DE PRAMIPEXOL MONOIDRATADO
1923,DICLORIDRATO DE TRIMETAZIDINA
1924,DICLOS�DICO
1925,DICOXIBE
1926,DIDROGESTERONA
1927,DIELOFT
1928,DIENOGESTE
1929,DIETILCARBAMAZINA CITRATO
1930,DIEVARI
1931,DIFEBRIL
1932,DIFENIDRIN
1933,DIFFERIN
1934,DIFLUMID
1935,DIFOSFATO DE CLOROQUINA
1936,DIGEDRAT
1937,DIGEN
1938,DIGEPLUS
1939,DIGESAN
1940,DIGESIGMA
1941,DIGESIGMA GOTAS
1942,DIGESOL
1943,DIGESTIL
1944,DIGESTINA
1945,DIGEVITA
1946,DIGIAZIA
1947,DIGOXINA
1948,DILABRONCO
1949,DILACORON
1950,DILAUDID
1951,DILTIN
1952,DILUENTE BACTERIOST�TICO
1953,DIMENIDRIN
1954,DIMENIDRINATO
1955,DIMETAPP
1956,DIMETAPP EXPECTORANTE
1957,DIMETICONA + METILBROMETO DE HOMATROPINA
1958,DIMINUT
1959,DIMORF
1960,DINAFLEX
1961,DINE
1962,DINILL
1963,DIOBRATE
1964,DIODARONE
1965,DIOEH
1966,DIOHESP
1967,DIOLESS
1968,DIOSMIN
1969,DIOSMIN SDU
1970,DIOST
1971,DIOVAN
1972,DIOVAN AMLO FIX
1973,DIOVAN HCT
1974,DIPEPTIVEN
1975,DIPIDOR
1976,DIPIFARMA
1977,DIPIMED
1978,DIPIRALGIN
1979,DIPIRIDAMOL + ACIDO ACETILSALICILICO
1980,DIPIRONA
1981,DIPIRONA + CAFE�NA
1982,DIPIRONA  MONOIDRATADA
1983,DIPIRONA MONOHIDRATADA
1984,DIPIRONA MONOIDRATADA
1985,DIPIRONA MONOIDRATADA + BUTILBROMETO DE ESCOPOLAMINA
1986,DIPIRONA SODICA
1987,DIPIRONA S�DICA
1988,DIPIRONA SODICA + ASSOCIA��ES
1989,DIPIRONA SODICA + CLORIDRATO DE ADIFENINA + CLORIDRATO DE PROMETAZINA
1990,DIPIRONATI
1991,DIPRIN
1992,DIPRIVAN
1993,DIPROGENTA
1994,DIPROPIONATO DE BECLOMETASONA
1995,DIPROPIONATO DE BETAMETASONA
1996,DIPROPIONATO DE BETAMETASONA + ACIDO SALICILICO
1997,DIPROPIONATO DE BETAMETASONA + �CIDO SALIC�LICO
1998,DIPROPIONATO DE BETAMETASONA + FOSFATO DISS�DICO DE BETAMETASONA
1999,DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA
2000,DIPROSALIC
2001,DIPROSONE
2002,DIPROSPAN
2003,DIPROX
2004,DIPROZIL
2005,DIRECTUS
2006,DISFOSFATO DE CLOROQUINA
2007,DISI-TEC
2008,DISMUCAL
2009,DISPEPMED
2010,DISPLATA
2011,DIUBLOK
2012,DIUPRESS
2013,DIUREMIDA
2014,DIUREZIN
2015,DIURISA
2016,DIURIT
2017,DIURIX
2018,DIVA
2019,DIVA 20
2020,DIVALCON
2021,DIVALPROATO DE SODIO
2022,DIVALPROATO DE S�DIO
2023,DIVEINS
2024,DIVELOL
2025,DIVENA
2026,DIVIDOL
2027,DIZTABEX
2028,DMSA-TEC
